Id,SalePrice
1801,127345.2172009008
1802,134452.53735396595
1803,149429.48037096392
1804,136791.5343081619
1805,129325.04141020127
1806,123954.78485680894
1807,118104.98962932361
1808,115595.89458874507
1809,117072.88528525965
1810,153979.8534709234
1811,81870.33878358477
1812,95061.41513758036
1813,115491.35815730653
1814,94738.56460855209
1815,67270.4260019403
1816,90940.29434563091
1817,125721.60289779503
1818,143927.66910340296
1819,137486.98057991004
1820,71189.19272211143
1821,121326.15221755406
1822,151655.43720452144
1823,45479.30165425863
1824,112503.54784237797
1825,147636.78034692176
1826,115163.26044281514
1827,103645.99110032251
1828,134938.38416720377
1829,137147.02306713877
1830,151975.2277176777
1831,141139.4923907652
1832,92668.94482792623
1833,153286.84082615076
1834,127893.00159117862
1835,103439.61210006932
1836,125519.39560618196
1837,80945.57367567504
1838,120737.02413774972
1839,103877.27152530337
1840,133875.25435753126
1841,140225.67847825875
1842,93246.43658061884
1843,124140.97979027765
1844,160343.63218460957
1845,149217.7542607978
1846,141506.95721154785
1847,184496.73104015805
1848,62366.600830967676
1849,108542.66509304522
1850,124180.25496900383
1851,140954.41783778873
1852,130631.68103375215
1853,123766.0397847899
1854,154421.86151731806
1855,160873.2628896566
1856,221043.4257291293
1857,131955.30533781712
1858,145490.8135652727
1859,119988.09230568868
1860,145439.2431118312
1861,118989.91564525315
1862,396337.5814007361
1863,378293.0151947062
1864,378293.0151947062
1865,348442.35933036153
1866,325434.1522829738
1867,220163.13125288518
1868,281104.18354656996
1869,205294.11586412034
1870,220455.51287168195
1871,253763.78789380874
1872,170986.10818088416
1873,237195.39573756242
1874,145136.87007532758
1875,194410.08078470695
1876,206826.3017608763
1877,206089.2798402644
1878,210104.36779288482
1879,135064.88518324198
1880,134727.57970828572
1881,254012.07741782937
1882,239974.51047756657
1883,193687.62135333664
1884,203292.64764622317
1885,222066.64026887642
1886,276922.2452025181
1887,207482.6242409091
1888,256544.05054685232
1889,169056.9372416397
1890,113705.63607437618
1891,146648.71170215504
1892,93406.86626715036
1893,125797.87417979067
1894,118663.44837266156
1895,135602.0582828784
1896,130052.46171189511
1897,119624.93566260871
1898,117589.16239067649
1899,150775.6939282128
1900,139158.04706501565
1901,180398.71824801734
1902,166113.2628460962
1903,242889.0911515291
1904,142301.0434208793
1905,187573.82147114465
1906,130138.66110383328
1907,218068.68964698556
1908,111574.38576898556
1909,140781.39011966973
1910,124858.8233807652
1911,245884.1573694535
1912,298367.3241807351
1913,140929.56255787454
1914,60573.931789745795
1915,346692.7847455603
1916,54149.554095795706
1917,247109.31704369822
1918,134075.30270044046
1919,173495.04411250085
1920,177177.43060629512
1921,368200.6555556345
1922,307780.3903248912
1923,273202.4279213986
1924,206385.64684468295
1925,193788.42531028966
1926,381121.8366909641
1927,125779.24846765462
1928,173354.97563603116
1929,118781.4562549947
1930,140430.40508950772
1931,143179.83207340035
1932,140244.74321414423
1933,170949.10273151565
1934,180027.2501750179
1935,170278.3390211502
1936,191940.5498713033
1937,188403.873561883
1938,186387.18863286733
1939,240230.63024959495
1940,186968.28437442819
1941,176675.22669160433
1942,186781.65790341824
1943,223187.2377816773
1944,402648.3119788734
1945,378481.5910247688
1946,134881.53856510058
1947,312071.7021237247
1948,158396.8208337985
1949,256266.84223597686
1950,173175.6916853117
1951,251951.06141334597
1952,198683.8675998265
1953,167811.62756075143
1954,179334.08136201472
1955,127996.16224721042
1956,349518.54233458376
1957,162118.9956093103
1958,293233.99130145716
1959,154599.46187866543
1960,116063.87528615877
1961,134995.54500434024
1962,95943.27370720619
1963,98615.8391585227
1964,115771.7489043539
1965,138891.0586077826
1966,137511.49597244774
1967,282583.80930641503
1968,414301.7564869306
1969,364829.8789756678
1970,404893.8432306911
1971,496417.5926534436
1972,368048.79840837955
1973,291295.0463516491
1974,357970.7575296586
1975,519434.9887051705
1976,259471.53533121984
1977,337050.5440565984
1978,362100.8257568694
1979,343832.4441223493
1980,202070.10638395065
1981,343409.38593671354
1982,224432.15667258276
1983,212991.58297764786
1984,177979.74783123494
1985,225497.42115968297
1986,219453.43862352468
1987,195370.74220160523
1988,174373.03054869862
1989,192593.0475107791
1990,205397.21071109604
1991,222348.28991401393
1992,210868.30558434816
1993,166873.45710213887
1994,236861.11970298656
1995,184659.77573613325
1996,244685.45364460465
1997,276018.4803762828
1998,298801.7519470383
1999,265126.5562032415
2000,286245.1241242034
2001,254378.6503975841
2002,237335.9458209762
2003,256801.14081015432
2004,283713.9279765204
2005,220901.95431972883
2006,216609.51914402228
2007,232103.2307682868
2008,208909.28710656846
2009,194366.04612130037
2010,180259.5984971422
2011,140876.19733566255
2012,162281.00683287322
2013,183240.79947362054
2014,190284.28633217423
2015,212999.17336739256
2016,200864.11219697335
2017,191504.87506358192
2018,125977.48018001541
2019,131593.79370899007
2020,96067.30523195953
2021,108963.5888730911
2022,171562.36513940024
2023,156824.83233317576
2024,313110.22921624966
2025,341946.1853962618
2026,188766.12229174684
2027,164909.1506667176
2028,144588.2066363367
2029,176153.9812529705
2030,255546.64679487335
2031,204127.189756326
2032,230089.90000017954
2033,232964.63468651136
2034,169980.0471175817
2035,222184.4695498176
2036,197510.423848936
2037,204121.70833141546
2038,308873.2383528089
2039,202080.61846864078
2040,330828.3461269741
2041,237132.93664844029
2042,205249.8455980964
2043,169083.37782508304
2044,185865.91387433143
2045,197131.30641538615
2046,157264.90162323113
2047,138294.46614022885
2048,143111.93147123005
2049,152156.35229231103
2050,163080.0751364573
2051,107835.73651620743
2052,122077.54931935071
2053,143762.83347779932
2054,105662.67224924127
2055,140998.33374214778
2056,145641.8234674231
2057,116370.16537512493
2058,188661.13911186805
2059,144406.0402025729
2060,173775.67340196832
2061,165951.18252091494
2062,134665.15627193192
2063,126395.51934751878
2064,141469.74839519797
2065,118429.50596551459
2066,186950.09391573133
2067,141866.6265968164
2068,150352.70599507442
2069,81501.34576900673
2070,99788.44116039696
2071,88503.42085143109
2072,161176.77044722805
2073,129995.36106047776
2074,212580.74952528207
2075,147481.19972230148
2076,114389.02097885401
2077,143933.25639778827
2078,119028.35410263165
2079,140782.98350145342
2080,116559.9399876344
2081,124283.47524978816
2082,104437.94481867968
2083,156496.8231173386
2084,107542.84660598589
2085,121396.77930022702
2086,111427.18874264594
2087,124570.3723492228
2088,93546.31623508302
2089,91580.37689610098
2090,124844.59009419085
2091,112204.71411632383
2092,124159.94332828066
2093,107416.12183291823
2094,99879.55641290788
2095,152496.83520017585
2096,80666.1999136092
2097,95244.17570375443
2098,160530.43770120144
2099,63235.42465973543
2100,97376.23610520682
2101,101995.11563830782
2102,112729.97268813988
2103,101022.66381252512
2104,163382.79551791737
2105,126167.12278262973
2106,67706.77407985716
2107,197299.02423744905
2108,116868.00257361731
2109,116765.97332071314
2110,115783.51299629085
2111,126207.85699357909
2112,156057.91044410298
2113,125082.90213732402
2114,117562.98641815654
2115,164312.31296718348
2116,107228.84584859748
2117,157154.51316385565
2118,134191.58483416127
2119,113518.98736646886
2120,117011.9906035741
2121,87194.86725889712
2122,114149.80044283532
2123,74414.09871013206
2124,164874.59385093697
2125,151015.25647592908
2126,158237.0965973161
2127,160986.1414723016
2128,118645.7359297347
2129,89381.81048107483
2130,127592.56065980224
2131,148683.99199759023
2132,109594.14855114958
2133,111376.79542937223
2134,129129.01029406612
2135,100393.46059338516
2136,70812.80616476033
2137,91421.27633216562
2138,123291.1618576262
2139,141107.86575600426
2140,128453.86254103821
2141,161222.26434541834
2142,124992.85690542098
2143,148686.75839120112
2144,106165.02451108285
2145,124646.78678615899
2146,155085.27816874045
2147,176540.04617248703
2148,144539.0764224204
2149,142632.02737189966
2150,223557.77257621931
2151,107998.3800749203
2152,155218.62706092375
2153,168338.88154532673
2154,92241.28045478203
2155,123471.40149555111
2156,292158.4645472476
2157,220785.95344484248
2158,243744.9843865618
2159,217378.81964399546
2160,178499.59301054126
2161,236195.7292083752
2162,398336.99558344425
2163,341760.3516367477
2164,239287.67038697243
2165,213994.62750363204
2166,152163.58845391657
2167,218563.83167518786
2168,207210.12847476933
2169,193710.96033846829
2170,257478.98066859215
2171,159766.87097205347
2172,136348.5307691407
2173,191456.69327434836
2174,229570.27067432206
2175,265184.4660280628
2176,300463.1173818205
2177,251602.71355399818
2178,206448.55386012731
2179,139375.87485397756
2180,218432.49482484907
2181,196097.77858625798
2182,225602.38241001958
2183,192345.65624379218
2184,112074.61338906027
2185,130933.47037408025
2186,127729.92986219391
2187,144991.83881712848
2188,143678.25605980505
2189,383701.9442849954
2190,66220.99365427304
2191,77002.69716389632
2192,85062.95422558553
2193,109141.0163595321
2194,88857.57778304232
2195,122111.19979272582
2196,104696.80391904616
2197,116987.26398882625
2198,137764.84554269438
2199,177602.30658444902
2200,155886.53500422245
2201,137355.21252114893
2202,194739.63761086232
2203,163031.8756378775
2204,185426.00307168852
2205,132932.9658321371
2206,115625.98963244409
2207,208098.1285796223
2208,255044.8887855721
2209,244605.83574803037
2210,125969.40680111817
2211,107319.85502630289
2212,114003.14505743924
2213,101508.95265431724
2214,131096.0079144915
2215,103757.58477510304
2216,159375.51573132098
2217,56515.38255288809
2218,80144.44254985571
2219,70229.03846066016
2220,70709.18711386436
2221,349429.1796268803
2222,312295.2741493313
2223,289544.9280055222
2224,207076.57216266543
2225,136764.0433487443
2226,197437.41841543798
2227,187082.8407020911
2228,267066.22549105145
2229,252439.68552596876
2230,159259.1847514574
2231,216669.9596653612
2232,181962.10835733777
2233,172592.40191577814
2234,226183.98167496486
2235,223781.74353471588
2236,247827.26425810874
2237,300612.3320613372
2238,194318.08241365326
2239,113072.58418026903
2240,164258.19275995262
2241,161555.5106293433
2242,123993.36278672013
2243,131345.58003119845
2244,108638.83596191418
2245,116090.31444200726
2246,139848.5829729988
2247,103071.23985615555
2248,118570.30677276503
2249,118841.3269646981
2250,123106.18396644275
2251,123392.099685953
2252,172896.3798450568
2253,159976.93717458905
2254,188974.92742855806
2255,184603.66309394632
2256,177473.44043450552
2257,228843.93571983886
2258,160058.37507802312
2259,180572.22463512313
2260,127659.2948599562
2261,198278.89735359256
2262,217107.04313579167
2263,399933.8342822736
2264,457587.5467671509
2265,171020.6653715183
2266,287459.0322274521
2267,349885.012204474
2268,385864.87461046234
2269,160816.86876228292
2270,185204.8506708922
2271,215029.77617468583
2272,193831.1266969439
2273,155287.43330187153
2274,194124.3315587942
2275,164778.19281932802
2276,181294.38106172852
2277,188571.351413916
2278,156196.34109693632
2279,138762.5680526031
2280,118744.69511359294
2281,174436.75308640252
2282,194326.92748370572
2283,100872.56462518091
2284,115680.48469873439
2285,129622.52438462929
2286,126924.08434661488
2287,364328.36873996357
2288,272598.42263293837
2289,376731.38364964764
2290,493880.1890725905
2291,342206.5486957681
2292,411818.0258136054
2293,506412.9508608119
2294,414958.45180198946
2295,474479.05495091283
2296,287618.08021760045
2297,399221.7496058538
2298,356057.8446351811
2299,384042.4494077946
2300,326217.9758803437
2301,315523.40771122137
2302,248450.92777288405
2303,249110.7518877926
2304,256496.87060039406
2305,207554.6322979793
2306,198170.2338626953
2307,202984.0252512228
2308,227285.05335055955
2309,278314.3995693796
2310,222877.47810119274
2311,205878.61470545272
2312,177389.6848842872
2313,170902.8996551387
2314,172583.84593447193
2315,180358.41199439493
2316,210564.07034809564
2317,200735.93648432268
2318,185096.75252774268
2319,179930.19889711772
2320,178377.29836907596
2321,243257.2185550803
2322,185003.30839089883
2323,183810.19479852554
2324,189094.09311413963
2325,209855.94378503412
2326,176762.01627880326
2327,203298.65588314724
2328,220722.1269422004
2329,203144.3979864444
2330,180952.755452068
2331,348329.12629616156
2332,425384.73095517117
2333,320817.20681932097
2334,249879.73711063515
2335,269318.58958746545
2336,304571.5121528918
2337,188482.97454885516
2338,252940.41799326747
2339,210555.5923843244
2340,376519.5881811541
2341,219695.1505942534
2342,225330.83664764417
2343,222557.16082279055
2344,222187.71680251235
2345,233306.48078972474
2346,215249.9647228192
2347,191826.73399333094
2348,233796.46042297312
2349,186657.0278284936
2350,324643.2293743969
2351,262211.97236793383
2352,242516.16129431647
2353,241523.8986012762
2354,137011.6240700942
2355,141020.20618068465
2356,156971.04653553184
2357,187910.1756230024
2358,197752.3885989304
2359,122977.91514515357
2360,119277.84066037965
2361,143423.9261583721
2362,285288.22218430054
2363,148280.63377661412
2364,142184.6205908908
2365,218113.06686586014
2366,197682.58086999547
2367,231659.19229706758
2368,211019.2342016345
2369,212649.86488868017
2370,176055.75351974138
2371,176750.32237358962
2372,192709.4143699467
2373,301603.21777045185
2374,337082.99103470764
2375,217020.056062262
2376,278420.82032112184
2377,333736.609406643
2378,147154.94824055713
2379,218019.48315120995
2380,141381.8941140332
2381,167397.39222971466
2382,201587.69097492282
2383,196111.41533175836
2384,247620.31353264567
2385,162125.61502132964
2386,121071.41187185493
2387,137373.99719836205
2388,103301.95007541153
2389,126109.35955994649
2390,163010.3022087903
2391,141446.81537855905
2392,108819.81956249404
2393,155090.61120832548
2394,137139.700850354
2395,212457.20468932024
2396,139523.93374307753
2397,201230.24753892008
2398,129503.36331631309
2399,61552.76793323203
2400,73613.05356085849
2401,107151.33385421685
2402,136565.85985603867
2403,159838.1423210653
2404,156928.5586755313
2405,153897.25421307934
2406,129940.88314201639
2407,131827.25377298315
2408,151297.1462932778
2409,126586.36623815357
2410,168031.4881765005
2411,120090.61271478503
2412,142978.5250346056
2413,140099.79787032638
2414,137666.4460086893
2415,148604.4759054853
2416,121027.85309426647
2417,119228.1634476196
2418,121563.724970222
2419,142201.8325128742
2420,127346.55564620919
2421,133226.3427512565
2422,106888.74064479671
2423,101184.32521631393
2424,170498.6745757388
2425,290327.73201000446
2426,116799.53770928428
2427,117441.10166952408
2428,171979.08173002748
2429,106175.12014235593
2430,129493.14367276055
2431,118784.272545747
2432,139636.19326930586
2433,136684.44842002259
2434,139792.17985974826
2435,150609.12003283654
2436,102553.4011975346
2437,116485.24222388743
2438,125449.90621615373
2439,102190.5243792038
2440,128658.64396842105
2441,78077.96625230685
2442,103516.31666773686
2443,118134.20731351597
2444,121942.60041290506
2445,90051.18481753638
2446,133052.59885722998
2447,158567.98167462787
2448,121067.14435197067
2449,122341.44997940418
2450,142689.22175008195
2451,128221.72982106204
2452,182556.26088372787
2453,97600.628583345
2454,111539.52031385554
2455,99609.2129385414
2456,138065.73916834092
2457,139838.69285812217
2458,133819.70373805158
2459,103697.46833362957
2460,145220.48223637982
2461,131851.63465386027
2462,137836.81758054355
2463,136721.0235394268
2464,175979.27440301992
2465,122129.67741865847
2466,125416.73959873937
2467,128431.70567352668
2468,82232.22853438403
2469,79435.12760765966
2470,201075.56090213408
2471,166718.41575930483
2472,170187.99892498736
2473,128082.77698321843
2474,76317.99152228342
2475,215455.568816874
2476,120365.64389812906
2477,122193.33673965803
2478,157364.34853448774
2479,115914.35231040826
2480,141507.78760985954
2481,121018.41619712143
2482,126141.43446773798
2483,110808.84950439731
2484,127608.43208683781
2485,116759.61588854503
2486,152614.84769966517
2487,175549.99658185063
2488,157433.99651389048
2489,154186.43092388575
2490,137051.29310120887
2491,80312.18787246302
2492,204558.81953475642
2493,158509.8491912256
2494,146563.34527957367
2495,81179.14781424275
2496,267528.4290358872
2497,142185.76448029696
2498,117955.35824443732
2499,76832.1557625926
2500,113783.50940093296
2501,135533.42425440167
2502,123701.25146406832
2503,83453.92075680636
2504,173997.50139951654
2505,231620.91471873166
2506,246374.96126438124
2507,296279.0487666703
2508,249659.2808647161
2509,215923.34063904063
2510,217834.21944299608
2511,174007.7980561939
2512,207246.3586271563
2513,226725.91465273564
2514,263429.86416927306
2515,157060.85640980015
2516,171005.67952057373
2517,144776.72304411768
2518,151686.1515802801
2519,238665.21864599435
2520,219185.72138158846
2521,184907.0802723306
2522,222814.0397474956
2523,122972.6465412079
2524,136150.32770175734
2525,133195.79707414276
2526,150529.06778659258
2527,127320.26926950534
2528,125094.26208911368
2529,148435.50567461748
2530,129627.25155196818
2531,237205.51416617128
2532,235415.0089600268
2533,188242.30381664244
2534,216143.64953915332
2535,284942.04340756737
2536,228682.6020759528
2537,229794.41332063917
2538,183039.75453167156
2539,189737.14813871367
2540,183381.36520311685
2541,174568.74828407864
2542,169122.74446892913
2543,120981.80922158746
2544,117304.80470224311
2545,124860.23234247247
2546,120524.78097019168
2547,115317.57453315463
2548,160900.34302983969
2549,164237.68008326105
2550,1896957.1915103963
2551,154885.2541212866
2552,124170.12511090479
2553,74503.49131550768
2554,76295.70520625006
2555,108806.93664004553
2556,103989.91352896753
2557,109757.5756914503
2558,142183.81605205502
2559,134764.08547714064
2560,153795.12532311594
2561,154409.25814392688
2562,123751.48320895784
2563,146258.4220512793
2564,194105.75156029966
2565,135604.45677334996
2566,178788.1127018429
2567,152010.8398719047
2568,179114.00290954317
2569,212109.02515938063
2570,122615.84866049212
2571,199716.38740601804
2572,161209.83727475718
2573,221729.6000983124
2574,369436.7835139721
2575,132031.3884573226
2576,113046.28004471095
2577,160066.79722107647
2578,85213.22165334593
2579,78182.64842178371
2580,91565.69297466191
2581,111784.55073519569
2582,106213.68432075244
2583,298427.82993116794
2584,170653.0859467668
2585,199734.28247602002
2586,224769.3142696013
2587,203187.99884358226
2588,120618.42838523348
2589,146296.75120189652
2590,201750.91438362232
2591,220224.4004150872
2592,211766.66117998553
2593,263432.320506597
2594,166783.21509108497
2595,196063.80305875113
2596,273274.2064197169
2597,191324.29075735
2598,298966.4688830468
2599,311268.23566796706
2600,147010.91477848805
2601,145730.26393453663
2602,93814.77049655527
2603,104678.9531236925
2604,93607.77801769853
2605,94535.33770325914
2606,152618.7395309227
2607,181920.14189650986
2608,163139.4665046284
2609,175227.32644622022
2610,106422.59239156287
2611,115878.45757938238
2612,157498.69328545732
2613,125875.88368356045
2614,125106.29796673013
2615,157887.1019699182
2616,143325.2032544744
2617,202852.5851685085
2618,186896.8258753862
2619,180128.553914384
2620,185431.67975723874
2621,173325.9584323963
2622,182493.35604055264
2623,238584.28890846792
2624,314467.34259574953
2625,296798.0489203507
2626,170355.61267124102
2627,161244.86768290598
2628,452911.99656322703
2629,558863.6128430137
2630,363752.20558048185
2631,450732.78868267493
2632,394643.3200752948
2633,275701.1251737999
2634,407043.7630220686
2635,155326.92353917906
2636,169751.64416814747
2637,173999.16750272285
2638,279994.2908747026
2639,186985.98696200122
2640,137126.05970548635
2641,117375.08862531207
2642,197589.26769526248
2643,104224.14374561675
2644,114752.28203705541
2645,102997.82091895504
2646,97924.02790237856
2647,101074.55192241064
2648,144205.6819949719
2649,158362.8286543402
2650,128303.92944998624
2651,145874.00944087203
2652,405374.83890069986
2653,246473.60480673934
2654,259680.07247975818
2655,396836.9618754508
2656,297824.09597989876
2657,343814.2336187282
2658,317911.26383403933
2659,315861.6629243424
2660,395159.2149605445
2661,335987.76305386645
2662,360978.8869944743
2663,280198.4133671245
2664,272269.81164144684
2665,313974.12920248
2666,272649.98236285965
2667,167775.29749986195
2668,172799.46160086468
2669,177588.35346804117
2670,274427.25321437966
2671,179825.63312839263
2672,199585.1848870381
2673,198116.0594483343
2674,202959.89834162212
2675,176383.59385108534
2676,185868.04653798474
2677,204144.41252293676
2678,255170.42826319207
2679,266927.4542584383
2680,286893.52174334467
2681,375820.56598869443
2682,325358.746983753
2683,550414.7313077417
2684,314063.6577805245
2685,323014.9167633504
2686,248962.3126572606
2687,309113.9587263236
2688,201736.1836707306
2689,211659.58898443278
2690,398161.0398784436
2691,190064.11202242316
2692,140091.67916458836
2693,194349.3216156806
2694,131971.5649618832
2695,181027.42960408024
2696,177508.85395464467
2697,190848.2785975039
2698,228751.69284671845
2699,173605.59147183367
2700,153693.11326161638
2701,154149.32478675968
2702,131398.70765760145
2703,127442.60170837084
2704,139285.4701172187
2705,120935.36155415546
2706,106276.0630095412
2707,129353.21302061179
2708,127323.90161306372
2709,94532.78619350458
2710,118867.5012498539
2711,255261.68415266264
2712,411522.0391296042
2713,171192.61079446643
2714,151653.41711756957
2715,174152.66081986006
2716,141955.40223263463
2717,207739.07336065444
2718,220883.7893813394
2719,157264.7799345317
2720,165070.67603637828
2721,137699.48238065816
2722,163856.73543045987
2723,132960.44795828682
2724,124371.06826641549
2725,123675.33686099746
2726,138896.43437704843
2727,155500.94425456243
2728,181526.4396915857
2729,146958.13115063467
2730,144946.86241028743
2731,113527.20311361691
2732,119824.5872174973
2733,144951.9753902241
